FIPS,UI_Index,MI_Index,CI_Index,Total_Vaccinated,Vac_Index
37073,1,0,0,5790532,0
37073,1,0,0,5790532,0
37073,1,0,0,5790532,0
37073,1,0,0,5790532,0
37073,1,0,0,5790532,0
37073,1,0,0,5790532,0
37075,0,0,1,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,1,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37075,0,0,0,5790532,0
37077,1,0,1,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,1,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37077,1,0,0,5790532,0
37079,1,0,1,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,1,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37079,1,0,0,5790532,0
37081,0,0,1,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,1,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37081,0,0,0,5790532,0
37083,0,0,1,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,1,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37083,0,0,0,5790532,0
37085,0,0,1,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,1,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37085,0,0,0,5790532,0
37087,0,0,1,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,1,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37087,0,0,0,5790532,0
37089,0,1,1,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,1,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37089,0,1,0,5790532,0
37091,0,0,1,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,1,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37091,0,0,0,5790532,0
37093,0,0,1,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,1,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37093,0,0,0,5790532,0
37095,0,0,1,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,1,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37095,0,0,0,5790532,0
37097,0,1,1,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,1,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37097,0,1,0,5790532,0
37099,0,0,1,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,1,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37099,0,0,0,5790532,0
37101,0,1,1,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,1,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37101,0,1,0,5790532,0
37103,1,0,1,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,1,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37103,1,0,0,5790532,0
37105,0,0,1,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,1,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37105,0,0,0,5790532,0
37107,0,0,1,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,1,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37107,0,0,0,5790532,0
37109,0,1,1,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,1,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37109,0,1,0,5790532,0
37111,0,0,1,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,1,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37111,0,0,0,5790532,0
37113,0,0,1,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,1,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37113,0,0,0,5790532,0
37115,0,0,1,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,1,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37115,0,0,0,5790532,0
37117,0,0,1,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,1,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37117,0,0,0,5790532,0
37119,0,1,1,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,1,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37119,0,1,0,5790532,0
37121,0,0,1,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,1,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37121,0,0,0,5790532,0
37123,0,0,1,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,1,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37123,0,0,0,5790532,0
37125,0,1,1,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,1,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37125,0,1,0,5790532,0
37127,0,0,1,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,1,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37127,0,0,0,5790532,0
37129,0,0,1,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,1,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37129,0,0,0,5790532,0
37131,0,0,1,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,1,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37131,0,0,0,5790532,0
37133,0,0,1,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,1,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37133,0,0,0,5790532,0
37135,1,1,1,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,1,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37135,1,1,0,5790532,0
37137,1,0,1,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,1,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37137,1,0,0,5790532,0
37139,0,0,1,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,1,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37139,0,0,0,5790532,0
37141,0,1,1,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,1,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37141,0,1,0,5790532,0
37143,0,0,1,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,1,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37143,0,0,0,5790532,0
37145,0,0,1,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,1,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37145,0,0,0,5790532,0
37147,0,0,1,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,1,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
37147,0,0,0,5790532,0
